contractId,businessDate,tradeTime,stockSymbol,securityName,stockId,buyerMemberId,buyerBrokerName,sellerMemberId,sellerBrokerName,contractQuantity,contractRate,contractAmount,tradeBookId
2026091001003145,2026-09-10,2026-09-10T12:49:56.365334,ADBLD83,10.35% Agricultural Bank Debenture 2083,2886,41,Linch Stock Market Ltd.,18,Sagarmatha Securities Private Limited,25,1021.2,25530.0,198465296
2026091001003146,2026-09-10,2026-09-10T12:49:56.365411,ADBLD83,10.35% Agricultural Bank Debenture 2083,2886,32,Premier Securities Company Ltd.,18,Sagarmatha Securities Private Limited,10,1021.1,10211.0,198465298
2026091001003147,2026-09-10,2026-09-10T12:49:56.365453,ADBLD83,10.35% Agricultural Bank Debenture 2083,2886,8,Brilliant Securities Pvt. Ltd.,18,Sagarmatha Securities Private Limited,90,1021.1,91899.0,198465300
2026091001003148,2026-09-10,2026-09-10T12:49:56.365497,ADBLD83,10.35% Agricultural Bank Debenture 2083,2886,57,Aryatara Investment & Securities,18,Sagarmatha Securities Private Limited,50,1021.0,51050.0,198465301
2026091001003149,2026-09-10,2026-09-10T12:49:56.630573,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,47,Neev Securities Pvt. Ltd.,10,1253.0,12530.0,198465303
2026091001003150,2026-09-10,2026-09-10T12:50:04.691963,NMIC,Nepal Micro Insurance Company Limited,9250,56,Sri Hari Securities Pvt. Ltd.,52,Sundhara Securities Limited,10,775.0,7750.0,198465318
2026091001003151,2026-09-10,2026-09-10T12:50:05.745193,SAPIL,Sarvottam Paints Industries Limited,9353,95,Magnet Securities and Investment Company Private Limited,45,Imperial Securities Company Pvt. Ltd.,10,1253.1,12531.0,198465321
2026091001003152,2026-09-10,2026-09-10T12:50:06.291916,LSH12,LS Horizon 12,9350,69,INDEX SECURITIES LIMITED,1,Kumari Securities Private Limited,100,9.0,900.0,198465327
2026091001003153,2026-09-10,2026-09-10T12:50:10.484233,ADBL,Agricultural Development Bank Limited,397,14,Nepal Stock House (PVT) Ltd.,29,Trisul Securities & Invt. Ltd.,17,297.5,5057.5,198465336
2026091001003154,2026-09-10,2026-09-10T12:50:20.052894,SAPIL,Sarvottam Paints Industries Limited,9353,95,Magnet Securities and Investment Company Private Limited,100,Sunrise Securities Limited,90,1253.1,112779.0,198465354
2026091001003155,2026-09-10,2026-09-10T12:50:20.053176,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,100,Sunrise Securities Limited,410,1253.0,513730.0,198465355
2026091001003156,2026-09-10,2026-09-10T12:50:24.012564,MEPDL,Mount Everest Power Development Limited,9352,13,Thrive Brokerage House Pvt. Ltd,7,J.F. Securites (PVT) Ltd.,10,614.3,6143.0,198465373
2026091001003157,2026-09-10,2026-09-10T12:50:27.12996,MEPDL,Mount Everest Power Development Limited,9352,45,Imperial Securities Company Pvt. Ltd.,7,J.F. Securites (PVT) Ltd.,10,614.2,6142.0,198465381
2026091001003158,2026-09-10,2026-09-10T12:50:30.95139,LSL,Laxmi Sunrise Bank Limited,141,49,Online Securities Pvt. Ltd.,45,Imperial Securities Company Pvt. Ltd.,1,217.0,217.0,198465389
2026091001003159,2026-09-10,2026-09-10T12:50:35.319108,GBIME,Global IME Bank Limited,341,19,Nepal Investment And Securities Trading Private Limited,50,Cristal Kanchanjanga Securites Pvt. Ltd.,100,250.5,25050.0,198465408
2026091001003160,2026-09-10,2026-09-10T12:50:39.725499,NBL,Nepal Bank Limited,517,28,Shree Krishna Securities Ltd.,58,Naasa Securities Co. Ltd.,30,276.6,8298.0,198465418
2026091001003161,2026-09-10,2026-09-10T12:50:45.216734,LSL,Laxmi Sunrise Bank Limited,141,49,Online Securities Pvt. Ltd.,22,Siprabi Securities Pvt. Ltd.,3,219.0,657.0,198465437
2026091001003162,2026-09-10,2026-09-10T12:50:46.619061,MEPDL,Mount Everest Power Development Limited,9352,45,Imperial Securities Company Pvt. Ltd.,58,Naasa Securities Co. Ltd.,10,614.2,6142.0,198465445
2026091001003163,2026-09-10,2026-09-10T12:50:57.159551,ADBL,Agricultural Development Bank Limited,397,38,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,47,Neev Securities Pvt. Ltd.,90,297.0,26730.0,198465483
2026091001003164,2026-09-10,2026-09-10T12:50:59.176088,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,66,Miyo Securities Pvt Ltd,10,1253.0,12530.0,198465501
2026091001003165,2026-09-10,2026-09-10T12:50:59.330507,SAPIL,Sarvottam Paints Industries Limited,9353,32,Premier Securities Company Ltd.,35,Kohinoor Investment & Securities Pvt. Ltd.,10,1253.0,12530.0,198465503
2026091001003166,2026-09-10,2026-09-10T12:50:59.877694,LSL,Laxmi Sunrise Bank Limited,141,49,Online Securities Pvt. Ltd.,52,Sundhara Securities Limited,5,220.0,1100.0,198465511
2026091001003167,2026-09-10,2026-09-10T12:51:00.866668,KDL,Kalinchowk Darshan Limited,9151,58,Naasa Securities Co. Ltd.,17,ABC Securities Private Limited,23,630.1,14492.3,198465516
2026091001003168,2026-09-10,2026-09-10T12:51:00.866969,KDL,Kalinchowk Darshan Limited,9151,74,KALASH STOCK MARKET PVT. LTD.,17,ABC Securities Private Limited,30,626.1,18783.0,198465518
2026091001003169,2026-09-10,2026-09-10T12:51:00.867169,KDL,Kalinchowk Darshan Limited,9151,48,Trishakti Securities Public Limited,17,ABC Securities Private Limited,177,626.0,110802.0,198465520
2026091001003170,2026-09-10,2026-09-10T12:51:00.867357,KDL,Kalinchowk Darshan Limited,9151,1,Kumari Securities Private Limited,17,ABC Securities Private Limited,10,626.0,6260.0,198465522
2026091001003171,2026-09-10,2026-09-10T12:51:00.867557,KDL,Kalinchowk Darshan Limited,9151,13,Thrive Brokerage House Pvt. Ltd,17,ABC Securities Private Limited,50,625.8,31290.0,198465524
2026091001003172,2026-09-10,2026-09-10T12:51:00.867743,KDL,Kalinchowk Darshan Limited,9151,16,Primo Securities (PVT) Ltd.,17,ABC Securities Private Limited,210,625.8,131418.0,198465525
2026091001003173,2026-09-10,2026-09-10T12:51:02.457328,RSY2,Reliable Samriddhi Yojana -2,9351,28,Shree Krishna Securities Ltd.,1,Kumari Securities Private Limited,100,8.67,867.0,198465533
2026091001003174,2026-09-10,2026-09-10T12:51:08.806741,MEPDL,Mount Everest Power Development Limited,9352,17,ABC Securities Private Limited,91,Citizens Share Broker Limited,10,615.0,6150.0,198465559
2026091001003175,2026-09-10,2026-09-10T12:51:08.806965,MEPDL,Mount Everest Power Development Limited,9352,17,ABC Securities Private Limited,22,Siprabi Securities Pvt. Ltd.,10,615.0,6150.0,198465561
